"","N1","N2","O1","O2","P1","P2","Q1","Q2","R1","W1","W2","W3","W4"
"CAGL0L07546g",4,2,1,1,2,2,0,1,1,1,0,3,5
"CAGL0L02013g",6,2,4,2,1,2,0,0,2,1,5,1,0
"CAGL0L03718g",8,5,1,1,5,1,2,2,1,1,0,13,9
"CAGL0L00957g",25,35,13,8,15,28,35,10,12,12,22,4,6
"CAGL0L03476g",1,4,0,0,2,3,0,0,0,1,0,19,17
"CAGL0L12738g",0,0,0,0,0,0,0,1,0,0,1,0,0
"CAGL0L02673g",7,4,6,2,2,4,7,4,7,1,0,8,4
"CAGL0L02189g",3,1,1,0,0,0,3,0,1,0,0,0,0
"CAGL0L13178g",1,1,7,3,4,1,2,3,1,1,2,1,5
"CAGL0L09735g",5,4,3,2,2,2,11,4,1,0,2,1,1
"CAGL0L01419g",5,2,3,0,1,3,2,1,0,0,0,1,5
"CAGL0I00682g",2,1,0,0,0,2,1,2,2,0,0,1,0
"CAGL0I10582g",4,0,2,0,1,5,2,3,4,3,3,2,4
"CAGL0I08525g",0,0,0,0,1,0,1,0,1,0,1,0,0
"CAGL0I07359g",0,1,0,0,0,0,0,0,1,0,0,0,0
"CAGL0I09284g",1,0,1,1,1,4,2,1,0,0,0,4,2
"CAGL0K07183g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0K02519g",0,0,1,0,0,0,0,0,1,0,0,2,0
"CAGL0K00627g",29,29,43,32,38,36,53,26,53,18,17,27,15
"CAGL0K08866g",4,0,0,2,0,4,3,4,0,0,0,0,0
"CAGL0K01551g",2,3,10,0,4,1,4,3,2,1,0,9,5
"CAGL0K00957g",9,10,15,13,14,10,13,8,16,6,7,13,7
"CAGL0K10538r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0K12386g",0,1,2,2,1,1,0,0,2,0,0,1,1
"CAGL0K08712g",0,0,0,0,0,0,0,0,0,0,0,0,1
"CAGL0K04499g",3,1,1,0,1,2,1,0,0,1,1,3,1
"CAGL0K09526g",8,11,22,18,9,10,26,9,28,4,12,0,0
"CAGL0K05423g",0,0,1,0,1,1,1,0,0,0,0,0,0
"CAGL0K06391g",5,4,3,3,5,3,5,2,3,2,0,0,1
"CAGL0K03795g",2,2,2,0,2,0,2,0,1,0,0,1,0
"CAGL0K12430g",634,494,697,428,574,518,631,309,586,371,399,374,393
"CAGL0K08734g",3,3,6,6,2,5,0,2,4,3,0,4,0
"CAGL0K08118g",1,2,2,0,1,0,0,0,0,1,0,1,1
"CAGL0K05813g",1,0,1,1,1,0,2,0,1,1,1,1,0
"CAGL0K11462g",3,1,3,2,2,1,1,0,3,1,3,3,3
"CAGL0K06237g",1,0,0,0,0,1,1,0,0,0,0,1,0
"CAGL0K01419g",0,0,2,0,0,1,0,0,1,0,0,0,0
"CAGL0K11341g",0,0,0,1,0,1,0,0,1,0,0,0,0
"CAGL0K12320g",0,0,1,1,3,0,3,0,4,0,1,2,4
"CAGL0K00495g",0,2,2,0,4,2,1,2,4,2,0,2,2
"CAGL0K12540g",41,27,57,34,53,30,15,5,27,6,6,25,30
"CAGL0K10890g",0,0,0,2,1,0,2,2,0,1,2,0,0
"CAGL0K10846g",2,4,3,7,2,5,15,1,4,4,2,4,8
"CAGL0K05731g",3,2,0,1,3,3,1,0,1,0,0,0,2
"CAGL0K07007g",6,5,1,0,0,0,4,1,0,0,0,12,8
"CAGL0K06523g",0,1,0,0,0,4,2,3,0,0,0,0,0
"CAGL0K10868g",2,2,2,0,1,0,1,3,5,1,2,1,1
"CAGL0K07095g",1,1,3,0,0,0,0,0,0,0,0,0,0
"CAGL0K08096g",275,225,421,347,304,360,282,233,304,189,203,194,176
"CAGL0K06039g",12,16,128,109,14,17,27,10,148,74,75,7,6
"CAGL0K08272g",3,3,5,1,4,3,2,2,2,3,3,4,2
"CAGL0K05687g",7,8,1,3,0,0,2,1,0,1,2,1,1
"CAGL0K12980g",0,1,3,0,0,1,3,0,0,0,0,3,3
"CAGL0K11880g",3,2,6,8,7,6,3,0,3,2,3,5,2
"CAGL0K08052g",0,1,0,0,0,0,1,0,0,0,1,0,0
"CAGL0K01441g",2,0,0,3,1,1,0,0,0,0,1,4,4
"CAGL0K01001g",0,0,1,0,0,0,0,0,0,0,0,1,1
"CAGL0K03575g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0K04521g",1,1,0,0,1,0,0,0,2,0,0,0,0
"CAGL0K00649g",2,3,4,3,6,1,8,7,4,2,2,0,0
"CAGL0K04433g",0,0,1,0,4,0,1,0,0,0,0,1,0
"CAGL0K03883g",2,1,2,1,0,0,1,1,2,1,0,1,0
"CAGL0K01265g",317,237,345,277,300,315,303,208,299,178,186,184,180
"CAGL0K00451g",1,1,9,1,7,6,5,4,3,4,4,6,5
"CAGL0K01375g",1,0,0,0,0,1,1,0,0,0,0,0,0
"CAGL0K06633g",5,3,3,2,0,6,1,1,1,1,1,2,0
"CAGL0L02893g",0,0,0,2,0,0,0,0,3,0,0,0,0
"CAGL0L07194g",133,69,143,120,123,132,131,64,190,41,32,15,12
"CAGL0F07425g",7,7,12,15,5,11,19,16,12,6,16,0,1
"CAGL0F05687g",1,1,4,2,7,2,4,2,3,2,3,0,0
"CAGL0F00935g",5,3,9,2,0,3,3,1,4,1,2,1,1
"CAGL0F00539g",0,0,1,1,0,0,4,2,1,0,0,0,0
"CAGL0F08217g",6,6,11,11,10,2,16,5,4,0,1,1,3
"CAGL0F08811g",13,9,6,3,15,8,19,7,6,0,2,10,7
"CAGL0F07007g",25,20,38,35,26,14,21,11,43,10,14,9,2
"CAGL0F06501g",0,0,2,0,1,0,2,0,1,0,0,0,1
"CAGL0F01595g",1,2,1,1,1,3,2,3,1,1,1,7,4
"CAGL0F04323g",1,3,3,1,2,2,1,1,2,0,1,6,9
"CAGL0F09009g",0,3,0,3,2,0,2,1,0,1,0,1,0
"CAGL0F07645g",5,2,5,1,4,2,0,0,5,2,1,0,1
"CAGL0F07579g",0,0,0,0,2,1,1,0,0,0,0,0,0
"CAGL0F07403g",6,3,5,1,1,4,3,1,5,1,2,0,0
"CAGL0F09053g",25,12,44,60,21,27,25,25,31,24,30,2,10
"CAGL0F04213g",6,0,4,0,1,0,3,0,2,0,1,0,0
"CAGL0F00473g",4,1,8,13,12,11,4,10,7,13,9,1,4
"CAGL0F02805g",6,7,12,2,7,8,2,1,5,5,9,22,13
"CAGL0F08261g",2,13,4,6,6,6,7,2,2,1,5,2,0
"CAGL0F08283g",3,4,7,0,4,8,2,4,4,1,0,1,0
"CAGL0F01727g",1,0,0,0,1,1,2,0,1,0,1,0,0
"CAGL0F08459g",0,0,2,0,2,0,0,1,1,1,0,0,0
"CAGL0F03399g",0,0,0,0,4,1,0,0,0,0,1,0,0
"CAGL0F04895g",3,10,9,6,6,10,20,7,9,6,9,0,0
"CAGL0F08063g",0,2,2,5,0,8,2,0,0,0,0,0,1
"CAGL0F05291r",0,0,0,0,0,1,0,0,0,0,0,0,0
"CAGL0F05533g",0,0,1,0,3,3,2,1,0,0,0,3,2
"CAGL0F08239g",0,2,2,0,0,0,2,1,0,1,0,0,3
"CAGL0F01045g",5,1,8,3,6,2,2,3,2,0,0,0,0
"CAGL0F05489g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0F03839g",31,39,74,35,48,41,88,43,82,19,29,4,7
"CAGL0F03707g",1,1,2,0,0,0,2,0,2,1,1,1,2
"CAGL0F05071g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0F07271g",13,15,22,10,12,14,32,9,23,4,4,10,17
"CAGL0F08613g",88,91,118,122,83,123,129,53,101,62,66,70,74
"CAGL0F01353r",0,0,0,0,0,0,0,0,0,0,0,1,0
"CAGL0F03333g",0,1,1,1,0,0,4,0,1,0,0,0,0
"CAGL0F07557g",1,2,1,0,0,0,4,0,0,0,1,0,0
"CAGL0F02695g",0,1,1,0,1,0,0,0,0,0,0,2,1
"CAGL0F00891g",0,0,0,0,1,0,0,0,0,0,0,2,0
"CAGL0F00297g",0,1,1,0,0,0,1,1,1,0,0,1,2
"CAGL0F03091g",0,1,0,0,2,4,1,0,0,1,0,1,1
"CAGL0F07161g",0,0,0,1,0,0,0,0,0,0,0,0,0
"CAGL0F01749g",3,2,0,0,1,1,1,0,1,1,3,2,1
"CAGL0F05357g",1,2,6,6,4,7,2,7,2,0,1,1,4
"CAGL0F08789g",4,3,3,1,3,3,1,1,3,3,1,1,0
"CAGL0F02871g",3,3,5,2,3,6,4,2,7,2,2,0,0
"CAGL0F02513g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0J07436g",1,0,2,0,0,0,1,0,0,0,0,0,0
"CAGL0J05808g",1,2,0,1,0,0,0,0,0,0,2,2,1
"CAGL0J02486g",0,2,0,0,0,1,1,0,2,0,0,9,10
"CAGL0J06864g",0,0,0,0,0,0,0,0,1,0,0,0,0
"CAGL0J06182g",2,2,3,0,1,0,0,0,0,0,0,7,9
"CAGL0J04114g",0,1,0,0,0,0,0,0,1,0,0,0,1
"CAGL0G00594g",0,0,0,2,0,0,0,0,0,0,0,0,0
"CAGL0G06996g",1,3,4,2,0,3,2,1,4,5,6,9,7
"CAGL0G02013g",8,2,7,2,3,2,3,5,1,0,1,1,2
"CAGL0G06270g",3,2,8,3,8,10,11,6,9,3,5,5,7
"CAGL0G02761g",1,0,0,0,5,0,0,0,0,0,0,1,0
"CAGL0G03773g",1,0,1,2,0,1,1,2,3,1,2,0,0
"CAGL0G03817r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0G01782g",2,1,3,3,2,2,2,0,4,1,0,2,3
"CAGL0G03861g",1,0,0,0,0,1,0,0,1,0,0,0,1
"CAGL0G06732g",2,2,4,1,2,3,1,1,0,1,2,2,0
"CAGL0G01540g",3,0,0,0,1,1,1,2,0,0,0,0,0
"CAGL0G03091g",3,1,4,0,1,3,2,4,2,1,0,1,2
"CAGL0G07601g",10,5,13,9,6,11,11,4,18,35,47,4,3
"CAGL0G06160g",0,1,0,0,1,0,0,0,1,0,0,0,0
"CAGL0G02409g",1,1,1,0,0,1,0,1,1,1,0,0,0
"CAGL0G04191g",1,0,0,0,0,2,0,1,0,0,1,0,1
"CAGL0B01419g",1,0,1,2,0,0,1,0,0,1,0,0,0
"CAGL0B02838g",1,1,3,4,2,0,0,0,2,1,1,2,1
"CAGL0B02079g",0,0,0,3,1,0,2,0,0,3,1,0,0
"CAGL0B04169g",0,2,2,0,2,3,0,1,0,0,0,1,1
"CAGL0B02145g",9,11,15,6,18,9,7,1,7,7,3,11,12
"CAGL0B04235g",12,15,14,9,26,22,20,18,15,7,12,24,16
"CAGL0B04433g",2,2,4,1,1,1,2,0,1,1,1,10,7
"CAGL0B03663g",1,1,2,4,3,7,1,0,0,1,0,4,1
"CAGL0B01375g",23,5,11,10,17,16,9,6,9,8,5,7,8
"CAGL0B04389g",8,6,7,13,17,7,14,8,13,14,11,7,8
"CAGL0B01529g",10,3,42,36,6,11,15,6,65,30,41,23,26
"CAGL0B01203g",0,1,4,1,1,3,5,3,1,1,0,0,0
"CAGL0B01463g",1,0,6,1,0,2,2,0,4,0,1,0,0
"CAGL0B01100g",1,0,0,1,1,1,1,0,0,1,0,0,0
"CAGL0B03861g",0,2,1,1,0,0,3,0,0,1,2,0,0
"CAGL0B04301g",1,1,3,3,5,1,4,2,0,2,2,8,12
"CAGL0B03509g",15,6,13,2,11,6,12,5,9,1,2,2,0
"CAGL0B05093g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0B02255g",1,0,0,0,1,0,0,0,0,0,0,0,0
"CAGL0B03597g",2,2,5,7,5,2,4,3,9,2,8,9,4
"CAGL0D05852g",1,4,2,2,5,3,1,1,1,1,0,4,2
"CAGL0D05676g",1,0,0,2,0,0,0,0,0,0,0,0,0
"CAGL0D01716g",0,0,0,0,0,0,0,0,0,1,0,0,0
"CAGL0D04774g",0,0,0,0,0,0,1,0,0,0,0,0,0
"CAGL0D05962g",0,1,0,1,1,1,2,0,0,0,0,0,0
"CAGL0D06424g",2,4,3,1,6,1,3,3,10,1,5,0,2
"CAGL0D05984r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0D03520g",1,0,2,1,3,1,3,0,0,2,0,0,0
"CAGL0D00462g",2,0,0,2,0,1,1,0,1,2,1,1,1
"CAGL0D03916g",0,0,0,0,1,1,0,0,0,0,0,1,0
"CAGL0D05896g",1,0,2,1,2,0,0,1,2,2,0,0,0
"CAGL0D04642g",0,0,1,0,0,0,1,0,0,0,0,7,4
"CAGL0D03190g",3,0,2,0,1,1,0,0,0,0,3,2,0
"CAGL0D05148g",7,7,0,1,5,7,9,3,2,3,2,6,9
"CAGL0D02552g",2,2,2,1,1,0,1,1,0,3,0,4,1
"CAGL0D01562g",2,1,1,0,1,1,0,2,0,0,1,0,0
"CAGL0D05522g",0,0,0,0,0,0,0,0,0,0,0,1,0
"CAGL0D00990g",8,2,16,10,7,7,13,9,11,4,7,1,2
"CAGL0D02508g",5,7,7,6,9,9,7,8,1,3,1,6,2
"CAGL0D03212g",1,0,1,0,1,0,0,0,0,0,0,0,1
"CAGL0D00528g",6,5,14,2,5,0,5,2,10,0,1,2,0
"CAGL0L12650g",3,1,1,2,4,2,4,3,4,1,1,11,3
"CAGL0L02167g",0,1,3,4,4,5,0,3,3,0,3,0,0
"CAGL0L02277g",1,1,2,0,1,1,2,0,4,0,0,1,1
"CAGL0L09691g",5,2,8,0,3,0,4,3,1,0,2,0,0
"CAGL0L12782g",1,0,5,1,2,4,2,1,2,1,1,2,5
"CAGL0L08734g",0,0,1,0,0,1,2,0,1,0,0,0,0
"CAGL0L01133r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0L12958g",2,0,1,0,0,0,2,0,0,0,0,0,0
"CAGL0M11198g",0,0,2,1,0,1,3,1,0,0,1,3,0
"CAGL0M04301g",1,0,0,1,0,0,1,0,0,0,0,1,2
"CAGL0M03267g",1,0,1,1,0,1,1,0,1,0,0,2,0
"CAGL0M12749g",3,3,4,4,0,1,0,2,2,0,2,2,1
"CAGL0M05753g",0,0,1,0,0,0,2,2,1,0,1,0,0
"CAGL0M02123g",1,4,1,2,2,0,2,1,4,1,1,3,0
"CAGL0M03773g",0,2,2,0,3,3,1,0,2,3,1,1,1
"CAGL0M10505g",1,0,0,0,1,0,0,0,1,0,1,0,0
"CAGL0M04741g",1,0,1,1,0,0,1,0,1,1,0,1,0
"CAGL0M03663g",0,2,2,0,0,2,0,1,1,0,3,3,2
"CAGL0M11066g",5,4,4,6,0,3,2,2,3,0,4,3,1
"CAGL0M04829g",6,7,7,2,5,3,8,1,2,1,0,38,52
"CAGL0M08294g",0,0,3,0,0,0,1,0,1,0,0,0,2
"CAGL0M05929g",0,1,0,1,0,0,1,2,0,0,0,0,0
"CAGL0M01848g",0,1,1,0,0,0,3,0,0,0,0,0,1
"CAGL0M09801g",3,4,4,6,6,6,5,1,4,1,1,6,3
"CAGL0M08976g",0,0,1,1,0,0,0,0,0,0,0,0,0
"CAGL0M00418g",0,0,0,0,2,0,1,1,0,0,0,0,0
"CAGL0M00374g",2,0,2,0,0,0,0,0,0,0,0,0,0
"CAGL0M13871g",1,1,0,0,1,0,4,1,0,0,0,0,0
"CAGL0M13409g",1,2,0,0,2,0,1,1,1,2,1,3,0
"CAGL0M07788r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0M10769g",1,0,1,0,0,0,0,0,0,0,0,0,0
"CAGL0M03949g",1,1,0,0,0,2,1,0,1,0,0,2,0
"CAGL0M08360g",6,6,4,5,2,2,3,1,5,1,3,3,4
"CAGL0M12474g",3,3,10,2,4,8,1,4,3,5,7,3,2
"CAGL0M01298g",13,18,21,16,18,15,22,4,28,9,19,4,0
"CAGL0M09020g",1,0,0,0,0,0,0,0,0,1,0,0,0
"CAGL0M00836g",2,8,0,1,0,4,2,3,0,0,0,1,2
"CAGL0M03305g",39,37,45,33,36,47,38,12,23,13,19,14,15
"CAGL0M13035g",184,123,274,270,201,306,190,269,179,180,178,129,89
"CAGL0M06523g",4,8,8,7,4,7,8,8,6,1,0,0,0
"CAGL0M04587g",7,5,10,3,5,1,12,3,6,3,2,0,1
"CAGL0M03575g",0,0,1,0,0,3,0,0,1,0,1,0,0
"CAGL0M08822g",16,20,17,30,24,21,27,11,28,14,17,2,1
"CAGL0M10637g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0M02013g",57,23,70,70,59,67,40,45,34,45,50,20,23
"CAGL0M09449g",3,0,2,0,0,1,0,0,0,0,0,0,0
"CAGL0M11176g",0,0,2,0,0,0,2,0,0,0,1,0,0
"CAGL0M08646g",0,0,2,0,0,0,0,0,0,0,0,0,0
"CAGL0M12573g",1,1,2,1,2,3,5,3,0,1,0,1,0
"CAGL0M02145g",40,17,32,35,34,30,28,19,17,6,15,28,17
"CAGL0M12815g",1,0,0,0,0,2,0,0,0,1,1,2,2
"CAGL0M01386g",10,12,26,12,17,9,10,9,19,18,20,2,5
"CAGL0M12408g",10,3,17,12,9,6,8,4,7,2,8,0,1
"CAGL0M13739g",1,0,1,0,0,0,3,0,0,1,0,2,1
"CAGL0M13189g",0,1,1,1,6,3,1,1,0,0,1,2,2
"CAGL0M10395g",10,3,3,3,1,3,7,4,2,2,0,5,11
"CAGL0L05522g",6,5,12,4,6,4,10,4,4,0,0,1,4
"CAGL0L01837g",1,1,0,0,0,0,1,1,1,1,0,0,0
"CAGL0L12364g",2,1,0,1,0,2,0,0,5,0,1,2,1
"CAGL0L11484g",60,49,112,85,58,99,72,73,73,24,27,7,8
"CAGL0L06226g",1,0,1,0,0,2,0,0,0,0,0,0,0
"CAGL0L10362g",0,1,0,0,0,1,0,0,0,0,0,0,0
"CAGL0L01529g",7,10,5,5,7,6,22,7,10,5,4,25,38
"CAGL0L09086g",47,37,32,37,30,53,42,29,30,31,38,132,128
"CAGL0L05698g",1,1,0,1,1,2,1,1,1,1,0,2,4
"CAGL0L07700g",12,7,4,6,16,14,3,3,9,2,2,9,6
"CAGL0L04334g",21,15,35,27,24,25,53,25,38,5,8,9,13
"CAGL0L10043g",0,0,1,0,0,0,2,0,0,0,0,0,0
"CAGL0L05434g",1,0,0,0,0,0,2,0,0,4,2,3,3
"CAGL0L08008g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0L01221g",4,3,0,0,5,1,0,1,1,0,0,9,6
"CAGL0L07986g",3,3,5,9,7,4,9,2,7,4,1,4,2
"CAGL0L08052g",4,5,0,0,3,4,0,2,0,1,1,10,1
"CAGL0L08580g",0,1,0,2,1,1,1,4,2,0,1,0,1
"CAGL0L09383g",1,8,6,3,3,0,0,0,1,0,1,0,1
"CAGL0L02585g",0,0,0,0,1,1,0,0,0,0,0,0,1
"CAGL0L06182g",3,2,0,0,1,1,2,0,0,0,0,1,0
"CAGL0L05654g",17,55,4,7,23,12,57,4,71,1,2,0,2
"CAGL0L13024g",0,7,5,2,3,3,2,1,3,2,1,1,0
"CAGL0L10670g",1,1,1,1,0,1,0,0,0,0,0,0,0
"CAGL0L05412g",6,7,5,5,9,6,4,2,3,0,1,1,1
"CAGL0L08294g",3,2,7,2,4,2,3,1,1,2,3,8,5
"CAGL0L06556g",6,4,0,0,1,2,2,0,1,0,0,0,2
"CAGL0L03069g",0,0,1,0,2,2,4,0,0,0,0,1,1
"CAGL0L10824g",2,0,0,2,0,1,1,0,0,0,0,0,0
"CAGL0L10472g",1,0,1,2,1,1,1,0,1,1,0,0,0
"CAGL0L04246g",0,2,4,1,3,0,3,2,4,0,0,1,0
"CAGL0L01551g",3,1,10,1,3,8,3,1,3,2,2,1,1
"CAGL0L01485g",1,1,1,0,1,1,0,0,2,0,0,0,0
"CAGL0L00671g",2,1,0,0,3,2,2,0,1,2,1,7,7
"CAGL0L04598g",0,1,1,0,0,0,1,0,0,0,0,0,2
"CAGL0L04752g",0,0,0,1,0,0,0,0,1,0,0,0,2
"CAGL0L08044r",5,3,4,1,2,0,1,3,6,5,0,7,3
"CAGL0L09251g",9,4,9,8,7,7,9,2,7,1,2,3,12
"CAGL0L07832g",0,1,0,2,1,1,0,0,0,0,0,0,0
"CAGL0L02365g",1,5,4,4,2,5,3,0,1,1,1,0,2
"CAGL0L05302g",7,3,11,0,8,0,13,0,9,0,0,0,0
"CAGL0L09152g",119,81,141,118,122,130,127,66,144,75,68,35,46
"CAGL0L10978g",0,0,2,1,0,4,1,0,2,1,0,0,0
"CAGL0L00891g",1,1,0,2,1,0,1,1,0,0,0,2,0
"CAGL0L08646g",2,2,2,1,0,2,4,1,3,0,5,0,1
"CAGL0L04488g",2,6,0,0,4,0,3,1,1,3,0,6,8
"CAGL0L01925g",0,0,3,1,1,1,1,0,2,1,0,0,0
"CAGL0L13387r",0,0,0,0,0,0,0,0,4,0,2,0,1
"CAGL0L11990g",0,0,0,0,0,1,0,0,0,2,0,0,2
"CAGL0L11814g",4,2,4,1,2,1,3,0,3,0,1,0,2
"CAGL0M11286g",1,1,0,1,0,1,1,1,1,1,0,4,0
"CAGL0M01672g",0,0,1,2,0,0,2,0,1,0,0,0,0
"CAGL0M07469g",0,1,0,0,3,1,0,0,1,0,0,0,1
"CAGL0M08690g",1,1,2,0,1,0,1,0,2,0,0,0,0
"CAGL0M10153g",7,0,5,2,2,1,0,0,2,0,1,18,14
"CAGL0M12837g",1,2,2,0,2,1,0,0,0,0,1,0,0
"CAGL0M09823g",4,1,11,3,6,4,8,5,8,6,9,6,1
"CAGL0M01892g",1,0,0,0,0,0,0,0,0,0,1,0,0
"CAGL0J06666g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0J09834g",4,1,1,0,0,2,3,2,2,1,0,0,0
"CAGL0J10208g",31,29,21,27,18,19,23,7,29,19,21,23,29
"CAGL0J06292g",0,0,0,0,0,0,0,1,1,0,0,0,0
"CAGL0J06138g",2,11,1,1,1,1,5,3,1,1,3,4,0
"CAGL0J10912g",2,3,4,4,2,11,12,4,8,4,2,1,1
"CAGL0J04972g",56,95,47,39,70,50,110,38,87,26,29,88,73
"CAGL0J02794g",0,0,0,2,0,0,0,1,0,0,0,0,1
"CAGL0J06160g",5,1,0,1,1,2,3,0,5,2,0,0,1
"CAGL0J07304g",0,0,0,0,0,0,0,1,1,1,0,0,0
"CAGL0J01089g",2,3,2,4,1,2,3,0,1,1,1,0,0
"CAGL0J01774g",95,92,209,166,183,169,108,99,175,122,138,14,20
"CAGL0J00913g",2,3,4,3,3,1,5,1,6,1,4,1,0
"CAGL0J03124g",0,2,2,1,3,0,3,1,1,1,0,0,0
"CAGL0J01067g",0,0,1,1,0,1,0,0,1,0,0,0,0
"CAGL0J10560g",1,2,0,1,1,0,0,0,0,0,0,0,0
"CAGL0J00429g",0,1,0,0,0,0,1,0,0,0,0,0,0
"CAGL0J10802g",3,0,1,0,2,0,0,0,3,0,2,0,0
"CAGL0J04422g",4,1,0,0,0,1,1,0,2,3,2,0,0
"CAGL0J03850g",1,2,1,5,0,6,1,0,0,2,4,8,2
"CAGL0J10296g",1,0,3,0,0,1,1,0,0,1,0,0,0
"CAGL0J03762g",1,1,1,0,0,0,1,0,1,0,0,1,0
"CAGL0J07722g",12,10,21,10,15,17,14,9,29,7,28,6,14
"CAGL0J05698g",0,0,0,0,1,0,0,0,2,0,0,0,0
"CAGL0J02046g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0J10450g",0,0,0,0,0,0,1,0,0,0,0,0,0
"CAGL0J06088g",0,0,2,0,0,0,0,0,0,0,1,0,0
"CAGL0J11594g",1,4,3,0,3,3,0,0,1,1,1,14,21
"CAGL0J03542g",5,5,2,4,6,3,2,2,6,1,1,2,2
"CAGL0J04466g",0,1,1,0,0,0,0,0,0,0,0,1,0
"CAGL0J02002g",0,0,1,0,0,0,1,0,0,0,0,0,0
"CAGL0J01155g",3,0,6,2,1,4,2,3,2,1,1,0,2
"CAGL0J00341g",0,1,1,1,1,0,2,1,1,0,0,0,0
"CAGL0J07744g",1,2,3,0,0,7,1,1,1,1,1,3,3
"CAGL0J04840g",5,5,0,2,3,2,4,0,1,1,0,4,4
"CAGL0J06688g",4,1,5,2,2,3,3,1,6,3,1,1,3
"CAGL0J01936g",3,0,4,2,3,4,2,0,2,1,0,1,0
"CAGL0J08635g",0,1,2,0,0,0,0,0,1,0,1,0,0
"CAGL0J02640g",5,8,5,3,3,3,16,3,3,1,0,2,1
"CAGL0J01045g",8,1,1,0,0,0,3,2,0,0,0,0,0
"CAGL0J03388g",3,1,1,3,1,1,3,0,0,0,0,0,1
"CAGL0J04048g",0,0,3,2,0,0,0,0,2,1,0,0,0
"CAGL0J06116g",68,69,83,40,65,58,100,47,74,22,32,16,18
"CAGL0J09636g",1,4,17,12,8,8,5,4,5,1,3,2,2
"CAGL0K03861g",25,34,16,14,15,18,34,10,22,7,5,84,49
"CAGL0K06325g",2,1,0,0,0,0,0,1,1,0,1,1,0
"CAGL0K08184g",1,2,3,1,1,0,4,0,2,0,0,0,1
"CAGL0K08558g",0,1,0,0,0,0,0,0,0,0,0,0,0
"CAGL0K03487g",0,1,1,0,0,0,0,1,1,1,0,0,0
"CAGL0K03399g",0,2,1,0,0,0,1,0,1,0,0,0,0
"CAGL0K03773g",0,0,0,0,1,0,0,0,0,0,0,0,1
"CAGL0K09834g",10,11,13,13,14,9,3,7,14,2,0,5,4
"CAGL0K12694g",1,2,3,2,2,2,0,3,1,0,0,0,0
"CAGL0K00693g",4,4,7,1,3,0,4,2,3,3,1,0,0
"CAGL0K02849g",6,6,9,6,5,1,11,3,11,3,3,1,2
"CAGL0K04873g",1,4,2,6,6,2,1,0,6,1,3,6,8
"CAGL0D02530g",22,42,32,21,30,19,62,10,31,17,15,25,23
"CAGL0D06248r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0D02002g",4,2,3,0,1,1,0,0,1,0,0,0,2
"CAGL0D06160g",3,0,0,1,1,1,4,0,2,0,0,0,1
"CAGL0D03080g",1,0,0,0,0,3,0,1,1,2,0,3,3
"CAGL0D01276g",6,3,17,4,7,3,5,1,9,11,14,6,3
"CAGL0D03630g",1,2,3,2,2,1,8,4,5,5,1,1,1
"CAGL0D06490g",0,0,0,0,1,0,0,1,1,0,0,1,2
"CAGL0D06600g",0,1,2,0,1,5,4,1,1,0,3,4,1
"CAGL0F02651g",56,93,83,64,59,62,207,66,166,33,30,64,53
"CAGL0J02596r",0,0,0,0,0,1,0,0,0,0,0,0,0
"CAGL0F01705g",3,2,1,1,3,2,2,1,1,0,0,0,0
"CAGL0H08888g",0,0,0,0,0,0,0,1,1,2,0,0,0
"CAGL0G09108g",1,0,1,1,4,1,1,2,0,2,1,1,2
"CAGL0G06952g",0,1,0,0,1,1,7,0,0,0,0,0,0
"CAGL0H03113g",1,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0J04620g",0,1,0,0,1,1,2,0,0,0,0,0,0
"CAGL0G09251g",21,2,34,24,17,17,13,4,24,33,36,18,20
"CAGL0H06677g",2,4,3,0,0,2,0,0,1,1,0,0,0
"CAGL0G06204r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0H05313g",6,4,1,3,0,4,3,5,2,3,1,1,2
"CAGL0G02981r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0J07392g",2,1,1,0,0,0,0,0,1,0,0,0,0
"CAGL0I06336g",1,0,2,1,1,0,2,0,0,0,0,0,0
"CAGL0G09581g",2,1,1,1,3,0,0,1,0,0,2,0,0
"CAGL0H07975g",4,2,10,2,4,2,0,1,3,0,1,0,0
"CAGL0J04246g",2,0,1,0,1,0,1,0,0,1,0,0,0
"CAGL0G08041g",3,3,3,0,0,2,2,2,1,0,0,1,1
